MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,ABNB,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AEP,AXP,AIG,AMT,AWK,AMP,AME,AMGN,APH,ADI,ANSS,AON,APA,AAPL,AMAT,APTV,ACGL,ADM,ANET,AJG,AIZ,T,ATO,ADSK,ADP,AZO,AVB,AVY,AXON,BKR,BALL,BAC,BAX,BDX,BRK.B,BBY,TECH,BIIB,BLK,BX,BK,BA,BKNG,BWA,BSX,BMY,AVGO,BR,BRO,BF.B,BLDR,BG,BXP,CHRW,CDNS,CZR,CPT,CPB,COF,CAH,KMX,CCL,CARR,CTLT,CAT,CBOE,CBRE,CDW,CE,COR,CNC,CNP,CF,CRL,SCHW,CHTR,CVX,CMG,CB,CHD,CI,CINF,CTAS,CSCO,C,CFG,CLX,CME,CMS,KO,CTSH,CL,CMCSA,CAG,COP,ED,STZ,CEG,COO,CPRT,GLW,CPAY,CTVA,CSGP,COST,CTRA,CRWD,CCI,CSX,CMI,CVS,DHR,DRI,DVA,DAY,DECK,DE,DELL,DAL,DVN,DXCM,FANG,DLR,DFS,DG,DLTR,D,DPZ,DOV,DOW,DHI,DTE,DUK,DD,EMN,ETN,EBAY,ECL,EIX,EW,EA,ELV,EMR,ENPH,ETR,EOG,EPAM,EQT,EFX,EQIX,EQR,ERIE,ESS,EL,EG,EVRG,ES,EXC,EXPE,EXPD,EXR,XOM,FFIV,FDS,FICO,FAST,FRT,FDX,FIS,FITB,FSLR,FE,FI,FMC,F,FTNT,FTV,FOXA,FOX,BEN,FCX,GRMN,IT,GE,GEHC,GEV,GEN,GNRC,GD,GIS,GM,GPC,GILD,GPN,GL,GDDY,GS,HAL,HIG,HAS,HCA,DOC,HSIC,HSY,HES,HPE,HLT,HOLX,HD,HON,HRL,HST,HWM,HPQ,HUBB,HUM,HBAN,HII,IBM,IEX,IDXX,ITW,INCY,IR,PODD,INTC,ICE,IFF,IP,IPG,INTU,ISRG,IVZ,INVH,IQV,IRM,JBHT,JBL,JKHY,J,JNJ,JCI,JPM,JNPR,K,KVUE,KDP,KEY,KEYS,KMB,KIM,KMI,KKR,KLAC,KHC,KR,LHX,LH,LRCX,LW,LVS,LDOS,LEN,LLY,LIN,LYV,LKQ,LMT,L,LOW,LULU,LYB,MTB,MRO,MPC,MKTX,MAR,MMC,MLM,MAS,MA,MTCH,MKC,MCD,MCK,MDT,MRK,META,MET,MTD,MGM,MCHP,MU,MSFT,MAA,MRNA,MHK,MOH,TAP,MDLZ,MPWR,MNST,MCO,MS,MOS,MSI,MSCI,NDAQ,NTAP,NFLX,NEM,NWSA,NWS,NEE,NKE,NI,NDSN,NSC,NTRS,NOC,NCLH,NRG,NUE,NVDA,NVR,NXPI,ORLY,OXY,ODFL,OMC,ON,OKE,ORCL,OTIS,PCAR,PKG,PLTR,PANW,PARA,PH,PAYX,PAYC,PYPL,PNR,PEP,PFE,PCG,PM,PSX,PNW,PNC,POOL,PPG,PPL,PFG,PG,PGR,PLD,PRU,PEG,PTC,PSA,PHM,QRVO,PWR,QCOM,DGX,RL,RJF,RTX,O,REG,REGN,RF,RSG,RMD,RVTY,ROK,ROL,ROP,ROST,RCL,SPGI,CRM,SBAC,SLB,STX,SRE,NOW,SHW,SPG,SWKS,SJM,SW,SNA,SOLV,SO,LUV,SWK,SBUX,STT,STLD,STE,SYK,SMCI,SYF,SNPS,SYY,TMUS,TROW,TTWO,TPR,TRGP,TGT,TEL,TDY,TFX,TER,TSLA,TXN,TXT,TMO,TJX,TSCO,TT,TDG,TRV,TRMB,TFC,TYL,TSN,USB,UBER,UDR,ULTA,UNP,UAL,UPS,URI,UNH,UHS,VLO,VTR,VLTO,VRSN,VRSK,VZ,VRTX,VTRS,VICI,V,VST,VMC,WRB,GWW,WAB,WBA,WMT,DIS,WBD,WM,WAT,WEC,WFC,WELL,WST,WDC,WY,WMB,WTW,WYNN,XEL,XYL,YUM,ZBRA,ZBH,ZTS
0.018866926846985464,0.019214070529898188,0.016724249395499383,0.015371557097211566,0.018667717835377556,0.024509099960145036,0.033360453367909576,0.025276070674571306,0.020572928028213134,0.019305876635930662,0.01921067069392422,0.03139675823100096,0.018548904169241712,0.03382316499836142,0.019753847710422903,0.03461468228622919,0.01976115503515799,0.015961914856724147,0.018679438789889747,0.02056727745637385,0.020502358012232654,0.015773244548769393,0.022839221682255974,0.018725961583357948,0.016798418760543686,0.015906630720154642,0.02430751772667004,0.025654817305938216,0.01937153597064532,0.017715169168091925,0.025173916592629093,0.01773202899606335,0.01655812469968879,0.017982515872562593,0.022602108443673077,0.022936697786151303,0.01721962599234884,0.045228711386019735,0.020316339168338873,0.029618100452002197,0.030172093020130436,0.021461518876727665,0.01939211005423566,0.026905947354916842,0.01651066668501157,0.019642632872997896,0.016867411879249578,0.016313812008548485,0.025045022560649898,0.01778019106147824,0.017997387769299454,0.01922052887408279,0.020051353046534347,0.030859357445496005,0.028406152809564048,0.020862447553819462,0.023009732038248625,0.018763560246040745,0.015374178113873479,0.013780638890465635,0.02485144695929095,0.02295718849020701,0.030016834610979207,0.02022070078772298,0.026095414939867143,0.02011436186026113,0.032894026814536396,0.023877635528555718,0.023862867794059817,0.017881712599353863,0.014619791926984455,0.025316540246526457,0.01685689979396248,0.01706167607914848,0.017413559156889916,0.03426199489384579,0.021270132795061757,0.025146929684208032,0.018843817245064443,0.023203671126727686,0.04776548146799308,0.01870088019257099,0.015570290215320703,0.027943373302307853,0.018987630744261463,0.028589572388275024,0.04667094111944219,0.020762892688621352,0.030396593401860305,0.020583395643327562,0.01758563386404521,0.024377718226429205,0.02066165602825459,0.02381791881751515,0.01674823021214294,0.022629396789781684,0.02075453324648408,0.026515609868377803,0.02504508413745544,0.02423734779826097,0.0218060058321981,0.02253300622892976,0.02277513759206274,0.01841447778221389,0.01453887509024228,0.021316793308302023,0.022736912661252946,0.01960987175823625,0.0174751631104912,0.025002174806710232,0.029582797842458906,0.017514557056676514,0.018025801602363976,0.0157186816637937,0.013246791698164015,0.020120584881713074,0.013077123587532068,0.018009287281461964,0.015405901348858466,0.02813224594596916,0.015872711029272756,0.017673341844296704,0.02702545414945316,0.01894192242726005,0.019312789125150543,0.021169075826439183,0.022510156517940957,0.021420641899235593,0.022552190825190402,0.015399375742110442,0.02529411756563996,0.034905902586313535,0.018928102435943558,0.01843093500905415,0.018943507144727072,0.017939486174634662,0.017846733476173507,0.028436789316198526,0.022987476552032243,0.0296207587207426,0.02793554196256156,0.021040893752346725,0.02792791798632366,0.031190012039114492,0.03735503397534194,0.03137645213348333,0.037881234153424134,0.020633271646251863,0.030904950031572617,0.021428367123456752,0.025172379046265025,0.018050826200230678,0.020788972620693444,0.018788863711600472,0.022290235814785335,0.02605218690136009,0.017856853826677246,0.015713278999485297,0.021829359528322975,0.021995821518283255,0.021016071922049708,0.020876212649039824,0.019836062344414842,0.01811245670578924,0.02320331808282608,0.016601557647588017,0.021029797411051664,0.020511170573670634,0.04735450981561276,0.018049186873874107,0.030145126454762725,0.03506980916957274,0.03635114268463552,0.021570044197800255,0.01970824907663198,0.019429624962261475,0.02057738588046793,0.019835566626491104,0.024240564843492154,0.020335287429127092,0.01815666597242656,0.018394174541409555,0.01852766884760137,0.032203931304277955,0.01682113242531868,0.019999125213681485,0.02199080181644171,0.01993125156146185,0.018545323600238892,0.026402697722254426,0.017246709587292824,0.02396390032119076,0.02392514006137998,0.02304829403349097,0.02844936763660833,0.0336149554109276,0.018953301068397977,0.019229174977075457,0.02413793397812962,0.028456644557075656,0.02901058512695924,0.019056271791428533,0.021539960129749798,0.020859463799615854,0.024428734627173026,0.03266732310806436,0.017904372978628763,0.02189931911394934,0.024687663174514766,0.01927957871844359,0.031391884524953985,0.023519216920220336,0.03371966763978207,0.015834116133548373,0.014291421248829348,0.027063730571463503,0.020104534781335268,0.016653758581050764,0.024600507080772764,0.026545957624538097,0.023087474930223822,0.020270062091251973,0.03519308678057408,0.02320141811254208,0.023570394501992588,0.024245595436515912,0.022183175013769645,0.018909455189769303,0.01464627193957466,0.03127072771281123,0.024052281164517807,0.02339566069422112,0.01883777652316364,0.01844070345929578,0.017246187737385652,0.015500173756438237,0.026673361805783197,0.024963354477052477,0.024412412242422476,0.020400279522722026,0.022219194763491632,0.026283379043479337,0.018694001182186858,0.017192766288746657,0.01655211825372733,0.02198903586572421,0.01680139025545905,0.01955116559023988,0.030656012716609993,0.028576492749733118,0.027371518550094454,0.015926865782149392,0.02140344750049625,0.02150028521334286,0.02317830145387749,0.023916682919202046,0.022626743517630388,0.02966720927448843,0.019406993547984298,0.021664800851236152,0.020622875344132943,0.019957864943682548,0.025739952200282492,0.017531159933160803,0.01844583193464893,0.01258926459240734,0.01937438925372598,0.02057927395211573,0.018366546249925116,0.0152354012165178,0.017003336517411816,0.014961799645946147,0.03160258035198957,0.020482501836941926,0.013704497988461916,0.027125717232944373,0.020282270277003054,0.025388683831548593,0.029290619742603385,0.0174870056464214,0.018670175919099242,0.01746334759276712,0.01948151543728968,0.03080060315804022,0.025047426002636108,0.028812693102189396,0.01849669066241097,0.027868623631993297,0.020523395475767772,0.016568835051302248,0.029952851862345475,0.024746321644986306,0.016607151864447257,0.020338658234717606,0.020867019476878274,0.025916752117216346,0.02560387208416642,0.025939753660270022,0.03626030251092065,0.03013233686129996,0.02412266033462308,0.025409988102178056,0.01494200988076918,0.022296950606749667,0.020060954272788707,0.02008577612752646,0.07760920684658268,0.016838350338813885,0.014945187086412005,0.01824382536298267,0.01697322261931984,0.01482360856134967,0.028766956522952407,0.021817644419161803,0.020969937471620945,0.03535266898922536,0.02811613206306842,0.02950560225694657,0.019442918882851917,0.018429972728074534,0.04759447111356408,0.03077396490578272,0.022694101422405646,0.020012317199880003,0.014017470525451874,0.0335755531857129,0.01697574281061741,0.020258945137716897,0.02257064323826626,0.03174350759473498,0.017816280738878143,0.023300271247484756,0.017884652273464512,0.022844187744504123,0.02904758829151241,0.022995728142531698,0.021599332373153184,0.02190456418696001,0.019379118139375002,0.022177614177807156,0.017138903332425348,0.019860367362097526,0.019687887730653827,0.022658733865990086,0.017340095728878475,0.04961195420779305,0.02395456564857149,0.025346785070935275,0.03441559373903292,0.02349143727114297,0.0277771285286699,0.017627724312503902,0.04222890848274251,0.02235169242964148,0.020730643072633816,0.03631812967780004,0.031792739029349586,0.020765751501105198,0.01523389043210519,0.01746068862035467,0.01891522674279961,0.0451174996719682,0.02675729580450914,0.03843878109125061,0.0233243616295067,0.018812020624431824,0.031779602967653205,0.028658365339986263,0.021279812936561032,0.014073289192979711,0.017581394311453863,0.025695263865569536,0.015647174456587542,0.027369015057681113,0.017747935581106777,0.022760744175370263,0.02332588907946493,0.01954880198809491,0.017351892362483027,0.02436370868044615,0.013031351268554453,0.017475045567758182,0.01999008449382862,0.0242631244108466,0.016269907346694923,0.022041798529219205,0.016727724902098118,0.02748772439275427,0.027317404972872925,0.02337208692178942,0.02639605521984591,0.016883158073734195,0.02693612218979839,0.022745637362310254,0.021081073632708235,0.020091508288042754,0.024404122614208542,0.019425157560160826,0.027520088303284902,0.013690559598715787,0.023032704441256466,0.02101714884981341,0.02214467542079944,0.017593146301845393,0.016343245038433006,0.024194183521990917,0.04282502959082138,0.018782391516523167,0.025345126548529093,0.02003811332900064,0.03141689778978205,0.024511278461465856,0.01776202174134494,0.026940009322728102,0.019111932733106966,0.030781862444509926,0.026462991078575974,0.01666167985973102,0.026022659188388524,0.019694689965096948,0.022269084192161313,0.0170811265391522,0.026661234674246234,0.02592684774125921,0.021742062504711744,0.024672861675620293,0.027966871541902628,0.018481531405740232,0.019659482477318694,0.048853334119393306,0.02934299431572849,0.02280083333072925,0.025225557966212443,0.017365959408302867,0.02228017148459635,0.02200851148335408,0.03224446213661094,0.04043848312125063,0.022091471337007243,0.019926919473367184,0.02018292003913562,0.021175878556939257,0.028960721999721228,0.041813448107670265,0.019855540015622213,0.02497333344207821,0.017916771181373664,0.020081921824215525,0.01930152889957738,0.0876493445027977,0.025749728870111687,0.017267136842775817,0.024129375602268226,0.02645037212223505,0.020278490072122998,0.019977147601847305,0.024192627828289282,0.034431115821489736,0.01970715668732524,0.026253822093338916,0.017026864500249112,0.039302062505841076,0.019261477866110023,0.02895658442584431,0.018605796694321074,0.025471938089233495,0.031142096993007597,0.028586838094874317,0.01634736585801042,0.017782807825880067,0.01694872257741102,0.013692943248265324,0.01981948353488059,0.02097653250310256,0.022291769988406672,0.017833225099269153,0.027132737734425507,0.021257066367685148,0.018924415802057278,0.01849421834107666,0.021603602826054783,0.02403651490221475,0.014499308790041403,0.02207510917440221,0.034600333738165456,0.014400022172602426,0.020084305597656074,0.016775957110727914,0.02416852402100809,0.025660077544436815,0.02202714626404499,0.03093122359897348,0.024189690262106624,0.02273188559103994,0.01753369205105611,0.03436460321666933,0.01634093166194357,0.019809444308178846,0.016658423932072997,0.025720491212886522,0.019996454621410857,0.01848148958527377
